Datum (MEZ),Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,Last
,Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW)
2024-10-01T18:45+02:00,2606.1,4271.7,9486.5,5478.3,339.7,5183.8,15.4,450.6,4724.9,169.9,1219.2,5737.6,9916.8,74.3,62235.1
2024-10-01T19:00+02:00,2604.9,4260.2,9455.7,5484.3,339.7,5362.6,15.4,454.5,5170.5,179.7,1222.4,5872.3,9702.4,10.3,62927.3
2024-10-01T19:15+02:00,2611.3,4253.3,9612,5520.8,339.7,5406.1,15.4,566.5,5326.8,182.7,1229.8,5873.2,9646.2,0.9,63061.6
2024-10-01T19:30+02:00,2626.4,4235.8,9837.8,5662.8,339.7,5589.4,15.4,448.7,5761.8,182.8,1229.6,6015.9,9721.8,0.1,63335.1
2024-10-01T19:45+02:00,2641.2,4203.2,9888.6,5715.7,339.7,5631.2,15.4,384.9,4899.1,182.8,1234.4,6036.3,9481,0,62546.3
2024-10-01T20:00+02:00,2652.8,4195.5,10034.6,5700.4,339.7,5611.8,15.4,493.1,6164.7,182.8,1226.2,5958.8,9348.6,0,61276.8
2024-10-01T20:15+02:00,2662.8,4206,10130.7,5656.4,339.7,5592.2,15.4,402.7,4808.9,182.9,1216,5962.9,9140.1,0,60590.4
2024-10-01T20:30+02:00,2669.7,4228.7,10198.7,5589.3,339.7,5525.9,15.4,378.5,4075.8,182.8,1212.9,6148.1,9168.9,0,59591.3
2024-10-01T20:45+02:00,2673.4,4193.2,10280.7,5511.5,339.7,5323.2,15.4,237.4,3073,182.8,1213.4,6189.2,8897.4,0,58769.3
2024-10-01T21:00+02:00,2681.3,4177.5,10372.6,5488.8,339.7,5240.1,15.4,288,4096.8,182.7,1213.3,6041.8,8911.7,0,57874.3
2024-10-01T21:15+02:00,2683.9,4172.3,10381.4,5360.9,339.7,5054.7,15.4,254.6,3018.7,182.8,1213.4,6039.9,8685.3,0,56738.6
2024-10-01T21:30+02:00,2686.5,4163.1,10436.4,5234,339.7,4824.1,15.4,196.3,1717.9,182.8,1213.6,6141.4,8408.8,0,55375.6
2024-10-01T21:45+02:00,2688.3,4133,10395.9,5233.4,339.7,4661.9,15.4,78.1,1375.9,182.7,1214.9,6014.9,8190.6,0,54401.3
2024-10-01T22:00+02:00,2687.4,4113.5,10416,5097.6,339.7,4361.8,15.4,231.8,3055.2,177.8,1217.6,5735.8,7803,0,53119.8
2024-10-01T22:15+02:00,2687.9,4097.3,10426,5058.2,339.7,4192.5,15.4,216.1,1490.3,175.4,1207.5,5646.4,7788.9,0,52524.4
2024-10-01T22:30+02:00,2691.3,4089.4,10533.5,4916.8,339.7,4229.3,15.4,232.6,1229.9,175.3,1208.9,5560.2,7508.5,0,51503.8
2024-10-01T22:45+02:00,2693.2,4066.9,10474.4,4784.9,339.7,4241.6,15.4,81.3,587.5,176.2,1209.6,5474.1,7522.1,0,50514.7
2024-10-01T23:00+02:00,2697.2,4065.8,10461.4,4498.1,339.7,3943.5,15.4,161.7,1519,181,1207.8,5202.4,7469.9,0,49721.5
2024-10-01T23:15+02:00,2703.4,4055.7,10418.8,4498.5,339.7,3976.5,15.4,190.2,567.1,180.8,1215.7,5075.6,7863.2,0,49252.7
2024-10-01T23:30+02:00,2710.5,4058.8,10499.4,4436.3,339.7,4001.7,15.4,106,252.8,180.7,1216.7,5218.5,7874.4,0,48180.8
2024-10-01T23:45+02:00,2714.4,4051.4,10417.6,4456.4,339.7,4095.3,15.4,43.5,172.2,180.8,1219.2,5146.1,7777.8,0,47609.5
2024-10-02T00:00+02:00,2713,4037.6,10296.5,4350.1,339,3681.6,15.4,51.2,147.4,180.9,1218.3,5882.4,7864.2,0,45952.2
2024-10-02T00:15+02:00,2745.7,4023.9,10379.4,4253.1,338.9,3777.3,15.4,54.9,152.4,180.8,1206.5,5813.8,7719.4,0,45263.4
2024-10-02T00:30+02:00,2754.6,4039.7,10418.1,3807.5,338.9,3796.7,15.4,133.9,150.6,180.8,1210.2,5834.8,7463,0,44788.7
2024-10-02T00:45+02:00,2756.5,4053.7,10449.9,3692.4,338.9,3822.7,15.4,145.3,83.9,181,1203.9,5784.5,7422.1,0,44333.5
2024-10-02T01:00+02:00,2754.5,4069.4,10456.1,3841.3,338.9,3689.7,15.4,131.3,261.9,180.8,1194.4,6141.4,7370.3,0,43885.9
2024-10-02T01:15+02:00,2762.1,4070.4,10456,3882.2,338.9,3753.3,15.4,71.7,66.8,180.9,1194.7,6171.6,7255.6,0,43552.6
2024-10-02T01:30+02:00,2765.7,4078.4,10454.6,3820.2,338.9,3758.5,15.4,50.5,36.1,180.8,1196.7,6226.8,7173,0,43102.8
2024-10-02T01:45+02:00,2771,4102.3,10446.6,3690.2,338.9,3832.5,15.4,33.6,12.9,181,1194.3,6147.5,7267.1,0,42984.1
2024-10-02T02:00+02:00,2770.9,4104.2,10459.5,3501.5,338.9,3815.3,15.4,46.8,37.6,181.4,1193.3,6198,7357.5,0,42879.2
2024-10-02T02:15+02:00,2776.2,4108.7,10428.7,3525.8,338.9,3824.4,15.4,33.4,22.4,181.4,1181.9,6299.7,7388.6,0,42737.5
2024-10-02T02:30+02:00,2781.5,4115.4,10427.4,3309.2,338.9,3846.9,15.4,34.1,22.2,181.4,1190.8,6238.4,7301.7,0,42629.9
2024-10-02T02:45+02:00,2785.8,4150,10402.3,3199.3,338.9,3841.9,15.4,37,19.4,181.4,1192.4,6371.8,7456.7,0,43043
2024-10-02T03:00+02:00,2782.2,4162.4,10285.4,3105.9,338.9,3818.5,15.4,37.5,15,181.6,1192.4,6413.4,7563.7,0,42791.8
2024-10-02T03:15+02:00,2779.6,4165.6,10279.7,2982.6,338.9,3730.2,15.4,52.7,34.4,181.5,1194.7,6382.5,7540.9,0,42842.1
2024-10-02T03:30+02:00,2777,4179.1,10365.3,2977.9,338.9,3726,15.4,67.7,39.4,181.4,1192.5,6361.5,7502.5,0,42708.7
2024-10-02T03:45+02:00,2774.6,4188.2,10429.6,2986.3,338.9,3826.2,15.4,39.1,35.1,181.5,1198.9,6314.7,7567.6,0,42818.3
2024-10-02T04:00+02:00,2768.1,4191.8,10586.4,3136.2,338.9,3900.9,15.4,61.2,27.7,181.5,1196.9,6136.3,7791.6,0,43092.3
2024-10-02T04:15+02:00,2765.4,4191.8,10754.1,3211.5,338.9,3937.3,15.4,122.2,32.6,181.5,1195.6,6111.8,7854.9,0,43336.5
2024-10-02T04:30+02:00,2762.7,4197.6,10829.5,3379,338.9,3948.2,15.4,135.9,36.5,181.5,1194.7,6120.5,7761.7,0,43823
2024-10-02T04:45+02:00,2761.6,4214.4,10908,3639.5,338.9,3989.9,15.4,152.3,49.3,181.6,1201.4,5968.9,7859.4,0,44540.7
2024-10-02T05:00+02:00,2759.8,4223.1,11142.2,4037.8,338.9,4204.4,15.4,128.9,38.3,181.4,1190.3,5717.6,7902.2,0,45876.6
2024-10-02T05:15+02:00,2753.4,4216.1,11310,4415.1,338.9,4232.4,15.4,78.7,29.7,181.4,1194.9,5973.1,7979.2,0,46987.5
2024-10-02T05:30+02:00,2757.3,4223.8,11600,4877.6,338.9,4404.8,15.4,132.9,51.7,181.4,1207.8,6087.7,8038.2,0,48423
2024-10-02T05:45+02:00,2752.5,4229.1,11687,5128.5,338.9,4561.2,15.4,196.1,82.6,181.4,1209.6,6318.9,8091.6,0,49928.1
2024-10-02T06:00+02:00,2744.2,4250.9,11531.3,5338.6,338.9,5025.9,15.4,65.2,147.2,181.4,1218.8,6588.9,8457.7,0,53386.1
2024-10-02T06:15+02:00,2742,4257.3,11565.5,5546.3,341.6,5218.6,15.4,95.6,140.3,181.4,1204.2,6458,8660.6,0,55440.4
2024-10-02T06:30+02:00,2738.7,4264.6,10662.7,5706.1,377.7,5288.2,15.4,124.8,495.6,181.4,1208.3,6437.3,8809.2,0,56933.6
2024-10-02T06:45+02:00,2736.9,4253,10632.8,6010.1,435,5365.7,15.4,103.2,737.3,181.4,1211.6,6536.6,8887.6,0,58031.2
2024-10-02T07:00+02:00,2732.7,4255,10660.6,6031.1,461.6,5730.3,15.4,154.1,1799.5,181.5,1218.6,6365.4,9035.9,4.1,59536.9
2024-10-02T07:15+02:00,2719.2,4249,10632.5,6002.9,490.1,5825.5,15.4,160.3,3267.8,181.4,1202.9,6355.6,9249.3,101.2,60573.5
2024-10-02T07:30+02:00,2660.4,4253,10644.9,6061.2,492.4,5873.1,15.4,181.8,3680.7,181.5,1204.9,6307.4,9463.7,196.3,61175.3
2024-10-02T07:45+02:00,2646.8,4236.4,10644.3,6064.2,492,5948.9,15.4,209.8,3716.8,181.5,1205.6,6204.7,9465.7,475.3,61951
2024-10-02T08:00+02:00,2643.8,4242.3,10635.8,6107.8,492.4,6149,15.4,214.3,3256.1,181.5,1208.9,6228.8,9521.1,947.6,62876.2
2024-10-02T08:15+02:00,2624.6,4234.4,10540.4,6105.8,456.2,6160.6,15.4,217.2,3413.9,181.5,1215.8,6140.1,9507.3,1528.3,63287.8
2024-10-02T08:30+02:00,2632.5,4234.7,10249.3,6106.6,406,6175.3,15.4,213.3,3264.7,181.5,1216.9,6092.3,9581.6,2243.8,63698.7
2024-10-02T08:45+02:00,2634.7,4189.5,9772.4,6050.4,362.3,6080.9,15.4,171,3170.9,181.4,1218.6,6008.5,9751.1,3006.2,64111.3
2024-10-02T09:00+02:00,2640.2,4179.3,9789.2,5983.9,338.9,5753.9,15.4,299.5,3366.3,181.3,1219.5,6232.8,9889.6,3761.3,63766.9
2024-10-02T09:15+02:00,2647.1,4171.4,9346.8,6029.3,338.9,5660.2,15.4,264.6,3520.5,181.3,1220.1,6366.6,9903.6,4584.6,64285.7
2024-10-02T09:30+02:00,2655.4,4157.3,9538.7,5962.7,338.9,5650.9,15.4,169.1,3633.5,181.3,1226,6547.1,9869.6,5491,64799.1
2024-10-02T09:45+02:00,2654,4134.5,9478.3,5956.8,338.9,5588.6,15.4,133.8,2830.9,181.3,1228.7,6652.4,9792.8,6439.3,65033.4
2024-10-02T10:00+02:00,2668.1,4134.9,9739.9,5912.9,338.9,5217,15.4,184.3,1352.8,181.3,1208,6496.5,9626.3,7403.7,65459.1
2024-10-02T10:15+02:00,2681.2,4138,9805.9,5905.8,338.9,5017.1,15.4,109.1,775.2,181.3,1190.1,6622.9,9782.7,8424.6,65999.9
2024-10-02T10:30+02:00,2664.5,4132.7,9771.7,5880.4,338.9,4935.2,15.4,151.7,492,181.3,1199.4,6574.9,9790.8,9348.9,66275
2024-10-02T10:45+02:00,2648.1,4116.6,9919.9,5829.5,338.9,4929.1,15.4,80.1,289.9,181.3,1202.8,6622.8,9949.9,10203,67001.1
2024-10-02T11:00+02:00,2647.9,4116.7,10087.8,5610,338.9,4420.2,15.4,107.3,563.7,176.3,1211.2,6588.7,10027.6,10990.9,66444.9
2024-10-02T11:15+02:00,2657.4,4113.9,10264.3,5387.3,338.9,4344.7,15.4,82.6,493.1,173.9,1217.3,6533,10286.4,11771.5,67198.3
2024-10-02T11:30+02:00,2670.6,4119.1,10393.2,5247,338.9,4280.9,15.4,48.8,235.8,173.9,1213.5,6495.2,10453.2,12456.9,67261.8
2024-10-02T11:45+02:00,2678.7,4123.8,10287,5195.1,338.9,4182.4,15.4,3.5,258.9,174,1209.2,6464.8,10563.2,13149.2,67135.8
2024-10-02T12:00+02:00,2685.8,4126.1,10591,5121.7,338.9,4222.4,15.4,183.3,234.8,173.9,1199.3,6185,10596.4,13565.7,66804
2024-10-02T12:15+02:00,2696.9,4122.1,10518.1,5100.7,338.9,4382.5,15.4,67.2,130.3,174,1215.5,6091.9,10745.2,13986,66562.8
2024-10-02T12:30+02:00,2696.1,4124.4,10861.9,5071.6,338.9,4433.5,15.4,98.2,151.9,174,1215.5,5952.8,10686.1,14221,66394
2024-10-02T12:45+02:00,2705.8,4133.3,11150.7,4995.5,338.9,4477.5,15.4,123.8,142,173.9,1204.8,5826.1,10447.3,14283.9,65921.5
2024-10-02T13:00+02:00,2705.5,4146.4,11267.9,4892.7,338.9,4485.2,15.4,134.8,225.3,174,1209.5,5855,10270.6,14350.9,65775.6
2024-10-02T13:15+02:00,2715.1,4147.4,11257.1,4638.1,338.9,4364.3,15.4,172.9,104.3,174.1,1201.3,5721.8,10289.2,14610,64916.3
2024-10-02T13:30+02:00,2743,4152.4,11200.2,4330.1,338.9,4309,15.4,214.3,117.4,174.1,1215.4,5568.3,10196.2,14712.3,64504.3
2024-10-02T13:45+02:00,2723.3,4185.1,11208.3,4305.3,338.9,4369.6,15.4,95.8,60.4,174.1,1208.7,5392.9,10347,14616.1,63958
2024-10-02T14:00+02:00,2709,4192.2,11323.3,4434.6,338.9,4459.3,15.4,88.2,32.5,176.8,1206.5,5047.7,10367.7,14543.6,63586.4
2024-10-02T14:15+02:00,2735.3,4204.8,11323.9,4472.5,338.9,4502.7,15.4,155.7,31.4,181.5,1221.1,4975.7,10295.3,14525.2,63382.9
2024-10-02T14:30+02:00,2743.5,4210.5,11289,4469.8,338.9,4537.6,15.4,102.9,31.4,181.6,1223.1,4858.6,10219,14349,63131
2024-10-02T14:45+02:00,2747.5,4215.2,11190,4506.4,338.9,4614.9,15.4,66,35.8,181.5,1217.8,4696.4,10118.2,13914.8,62626.5
2024-10-02T15:00+02:00,2745.7,4228.2,11172.4,4654.5,338.9,4623.9,15.4,59.2,11.3,181.4,1215.4,4707.2,10129.4,13522.6,62488.7
2024-10-02T15:15+02:00,2753.1,4221,11333.4,4768.4,338.9,4290.1,15.4,99.7,12.3,181.4,1212.2,4566.8,10073.5,12755.3,61859.6
2024-10-02T15:30+02:00,2728.8,4234.6,11304.2,4886.2,338.9,4270.4,15.4,99.1,13.6,181.5,1204.4,4385.4,9998.6,12038.8,61449.1
2024-10-02T15:45+02:00,2729,4259.3,11301.8,5038.8,338.9,4214.4,15.4,115.4,36.7,181.6,1208.9,4230.4,9825.6,11295.7,60901.5
2024-10-02T16:00+02:00,2740.1,4267.7,11267.8,5116.7,338.9,4397.7,15.4,29.3,190.6,181.6,1207.1,4430.5,9800.7,10353.3,60208.8
2024-10-02T16:15+02:00,2737.4,4274.3,11144.8,5133.6,338.9,4417.2,15.4,64.4,224.1,181.5,1204.7,4432.8,9940,9462.2,59756.4
2024-10-02T16:30+02:00,2726.1,4282.7,11261.6,5298.4,338.9,4192.3,15.4,131.1,376.4,181.5,1209.6,4375.2,9799.1,8459.7,59757.6
2024-10-02T16:45+02:00,2724.9,4283.8,11364.6,5473.7,338.9,4167.5,15.4,125,910.9,181.6,1215.9,4390.7,9588,7318.6,59627.4
2024-10-02T17:00+02:00,2743.5,4290,11539.2,5291.7,338.9,3890.8,15.4,71.1,524,181.4,1227.2,4271.1,9351.8,6122.3,59968.4
2024-10-02T17:15+02:00,2768.9,4299.1,11229.5,5477.5,338.9,4046.5,15.4,71.9,1325.1,181.5,1222.6,4246.1,9252,4927.5,59826.3
2024-10-02T17:30+02:00,2769.3,4322.3,11343.7,5606.4,338.9,4107.8,15.4,197.3,2455.9,181.5,1233,4196.9,8862,3722,59832
2024-10-02T17:45+02:00,2764.4,4273.7,11393.8,5570.7,338.9,4233.1,15.4,182.7,3706.4,181.6,1227.5,4136.2,8544.2,2653.3,59515.3
2024-10-02T18:00+02:00,2754.8,4245,11416.5,5448.5,338.9,4618.5,15.4,71.1,3413.7,181.5,1239.1,4159.8,8164,1687,59238.5
2024-10-02T18:15+02:00,2747.1,4234.7,11429.7,5438.6,338.9,4661.5,15.4,147.1,4139.1,181.6,1252.5,4131.6,8022.6,860.8,58923.9
2024-10-02T18:30+02:00,2742.4,4242.2,11431,5441.7,338.9,4778.6,15.4,342.9,4791.9,181.6,1252.8,4099.8,8397.3,292.2,59159.2
2024-10-02T18:45+02:00,2735.6,4187.4,11409.6,5433.3,338.9,4912.1,15.4,367.8,4996,181.5,1247.4,4138.7,8748,52.4,59488.3
2024-10-02T19:00+02:00,2728.5,4161,11392.3,5458,338.9,4901.5,15.4,370.9,5706,181.4,1245.4,4391.2,8922.7,4,59889.4
2024-10-02T19:15+02:00,2728.5,4151,11419.1,5585.3,338.9,4857.2,15.4,316.4,5553.9,181.3,1243.6,4549.7,9228.7,0.3,60057.9
2024-10-02T19:30+02:00,2727.4,4148.1,11313.1,5736.4,338.9,4850.6,15.4,217.9,5005.7,181.3,1245.1,4603.9,9361.8,0,59730.3
2024-10-02T19:45+02:00,2727.2,4112.1,11203.2,5710.9,338.9,4847.7,15.4,130.4,4107.8,181.3,1247.8,4628.1,9577.5,0,59304.7
2024-10-02T20:00+02:00,2727,4108.5,11263.6,5456.3,338.9,4729.9,15.4,369.3,4440.9,181.3,1247.9,4724.4,9746.5,0,57896.2
2024-10-02T20:15+02:00,2726.9,4100.4,11335.3,5483,338.9,4386.9,15.4,159.7,3391.7,181.4,1243.4,4715.5,9938,0,56733.7
2024-10-02T20:30+02:00,2726.8,4088.2,11396.8,5431.6,338.9,4364.2,15.4,46.7,2186.1,181.4,1245.6,4747.3,10152.1,0,55764.3
2024-10-02T20:45+02:00,2726.2,4026.1,11302.6,5251.8,338.9,4304.9,15.4,31,1602.3,181.5,1245.3,4810.2,10427.4,0,54906
2024-10-02T21:00+02:00,2728.2,4031.2,11434.5,4758.5,338.9,3898.1,15.4,228.5,1853.3,181.5,1233.5,5360.3,10699.7,0,53679.7
2024-10-02T21:15+02:00,2730.1,4021.9,11361.8,4419.2,338.9,3690.6,15.4,84.6,842.2,181.5,1240.9,5219.1,10900.3,0,52792
2024-10-02T21:30+02:00,2734.3,4020.6,11342.4,3938.7,338.9,3526.9,15.4,95,437.6,181.5,1242.2,5165.9,10972.7,0,51741.6
2024-10-02T21:45+02:00,2734.8,3985.5,11190.4,3672.3,338.9,3439.9,15.4,76.3,145.9,181.4,1244.1,5125.4,11082.3,0,50868
2024-10-02T22:00+02:00,2735,3969.9,11237.7,3428,338.9,3241.8,15.4,161.2,1041.1,181.4,1233.2,4939.5,10987.6,0,49480.9
2024-10-02T22:15+02:00,2733.6,3964.3,11307.4,3207.1,338.9,3021.6,15.4,136.5,892.3,181.5,1219.3,4925.1,11019.1,0,48508.9
2024-10-02T22:30+02:00,2734.1,3960.2,11306.1,2903.2,338.9,2998.1,15.4,106.7,1014,181.4,1213.4,4982.8,11025.3,0,47410.5
2024-10-02T22:45+02:00,2733.7,3933.1,11233.3,2428.9,338.9,2949,15.4,49.3,717.6,181.4,1217.5,4935.5,11010,0,46603.8
2024-10-02T23:00+02:00,2734.9,3920.3,11394,2068.6,338.9,2649.1,15.4,133.2,273.9,181.5,1220,4759.3,11146.8,0,45425.1
2024-10-02T23:15+02:00,2732,3916.4,11266.8,1921.4,338.9,2625.4,15.4,55.6,117.9,181.5,1218.9,4534.6,11095.8,0,44759.6
2024-10-02T23:30+02:00,2731.9,3901.2,11204.8,1854.6,338.9,2583.8,15.4,98.3,104,181.4,1220.2,4300.9,11162.4,0,43922.1
2024-10-02T23:45+02:00,2733,3895.7,10997,1652.2,338.9,2557.7,15.4,154.5,7.5,181.5,1224.8,4125.4,11246.4,0,43211.8
2024-10-03T00:00+02:00,2731.5,3895.6,10669.9,1374.8,338.9,2447.4,15.4,65.4,313.6,175.8,1190,4034,11263.6,0,42982.3
2024-10-03T00:15+02:00,2749.1,3883.3,10481.1,1322.6,338.9,2401.1,15.4,39.5,74.9,174,1177.3,3973.8,11201.7,0,42580.7
2024-10-03T00:30+02:00,2748.9,3889.1,10133.2,1323.7,338.9,2385.7,15.4,39.8,16.1,174.1,1176,3866.1,11061.3,0,42169.3
2024-10-03T00:45+02:00,2744.8,3905,9942.1,1312.1,338.9,2368.7,15.4,39.5,12.9,174,1181.1,3872.8,10989.3,0,41548.3
2024-10-03T01:00+02:00,2745.6,3920.8,9858.6,1292.1,338.9,2340.4,15.4,39.8,195.8,174.1,1178.7,3837.8,10923.6,0,40778.4
2024-10-03T01:15+02:00,2745.8,3915.6,9736.5,1285.8,338.9,2337.8,15.4,34.9,16.6,174.1,1184.4,3703.5,10918.7,0,40406.3
2024-10-03T01:30+02:00,2746.2,3924.7,9645.5,1279.1,338.9,2336.7,15.4,33.8,16.4,174.1,1185,3645,10891,0,40077.7
2024-10-03T01:45+02:00,2745.6,3940.9,9549.1,1284.5,338.9,2330.4,15.4,28.6,1.9,174.1,1182,3653.7,10863.7,0,39679.8
2024-10-03T02:00+02:00,2744,3954.2,9676.2,1268,338.9,2289.4,15.4,39.9,2.9,174.1,1182.6,3670.2,10827.6,0,39630.6
2024-10-03T02:15+02:00,2743.3,3956,9655.3,1264.6,338.9,2289.9,15.4,33.5,3.3,174.1,1185.3,3742.5,10749,0,39232.1
2024-10-03T02:30+02:00,2740.4,3966.9,9630.3,1248.4,338.9,2293.8,15.4,30.5,3.3,174.2,1191.3,3776,10613.3,0,38959.3
2024-10-03T02:45+02:00,2743.9,3989.7,9583.8,1246.5,338.9,2296,15.4,35.1,3.7,174.1,1184.2,3724.2,10600.8,0,39074
2024-10-03T03:00+02:00,2745.2,3996.8,9292.6,1203.3,338.9,2288.7,15.4,40,2.3,174.1,1185.4,3727.9,10692.9,0,39200.8
2024-10-03T03:15+02:00,2746.5,3993.2,9087.3,1181.6,338.9,2289.2,15.4,39.5,2.3,174.1,1183.3,3729.7,10828.1,0,39180.2
2024-10-03T03:30+02:00,2749.8,3998.6,9061,1197.5,338.9,2284.6,15.4,39.3,2.2,174.1,1181.5,3738.9,10940.5,0,38919.4
2024-10-03T03:45+02:00,2746.6,4015.5,9050,1181.8,338.9,2283.6,15.4,35,2.4,174.1,1173.7,3804.6,11066.1,0,38765.5
2024-10-03T04:00+02:00,2747,4022,9154.4,1196.5,338.9,2290.7,15.4,35.6,1.6,174,1179.7,3851.6,11163.4,0,38970.3
2024-10-03T04:15+02:00,2748.8,4023.7,9201.3,1204.9,338.9,2294.6,15.4,38.1,3.8,173.9,1175.7,3938.5,11264.8,0,39096.4
2024-10-03T04:30+02:00,2750.2,4034.1,9169.1,1199.7,338.9,2295.6,15.4,22.2,3.6,174,1185.5,4002.9,11480.6,0,38958.2
2024-10-03T04:45+02:00,2748.9,4057.6,9168,1200.5,338.9,2300.8,15.4,14,3.9,174.1,1189.4,4107.9,11808.8,0,38915.7
2024-10-03T05:00+02:00,2741,4074.4,9346.8,1222.5,338.9,2339.8,15.4,110.6,32.5,174.1,1181,4165.2,11988.6,0,39270
2024-10-03T05:15+02:00,2740.1,4084.1,9349.9,1232.7,338.9,2341.2,15.4,59.9,15.1,174,1189.8,4147.8,12144.5,0,39091.2
2024-10-03T05:30+02:00,2735.5,4100.8,9362.9,1234.6,338.9,2344.7,15.4,39,21.4,174.2,1191.6,4195.8,12263.3,0,38632
2024-10-03T05:45+02:00,2735.7,4114.6,9396.2,1237.5,338.9,2350.4,15.4,38.8,14,174.2,1184.1,4240.8,12363.3,0,38328.7
2024-10-03T06:00+02:00,2731.2,4136.2,9808,1239,338.9,2407.4,15.4,39.1,50.1,179.3,1183.7,4307.5,12616.6,0,38804.2
2024-10-03T06:15+02:00,2729.7,4148.3,10056,1271.8,338.9,2437.7,15.4,52.3,176,181.6,1183.8,4282,12619.9,0,38909.8
2024-10-03T06:30+02:00,2725.2,4165.1,9898.1,1287.7,338.9,2441.4,15.4,38.2,443.8,181.5,1183.3,4228.3,12745.1,0,38697.3
2024-10-03T06:45+02:00,2721.9,4151.8,10135.5,1302.8,338.9,2446.4,15.4,37.1,483.7,181.4,1176.7,4218.6,12839.5,0,38788.9
2024-10-03T07:00+02:00,2717.2,4163.6,10468.8,1318.8,338.9,2768.9,15.4,33,407.2,181.6,1180.9,4231.8,12998.7,4.9,39800.2
2024-10-03T07:15+02:00,2715.4,4173.5,10665.5,1338.6,338.9,2853,15.4,43.7,485.7,181.5,1177.9,4311.1,13092.8,102,40426.9
2024-10-03T07:30+02:00,2716.6,4178.3,10750.2,1338.5,338.9,2850.2,15.4,57.4,578.4,181.5,1168.8,4363.6,13220.4,241.1,40549
2024-10-03T07:45+02:00,2717.8,4158.5,10827.3,1337.7,338.9,2843.1,15.4,67.4,642.9,181.4,1182.7,4316.3,13299.4,575.5,41158.7
2024-10-03T08:00+02:00,2715.6,4151.7,10973.1,1348.8,338.9,2780.9,15.4,96.6,934.9,181.3,1186.6,4359.7,12980.4,1108.7,42423.1
2024-10-03T08:15+02:00,2721.3,4150,10964.6,1354.7,338.9,2779.1,15.4,99.8,931.5,181.3,1173.3,4372,12626.1,1880.4,43213.3
2024-10-03T08:30+02:00,2723.5,4148.1,10985.9,1385.5,338.9,2773.7,15.4,81.8,918,181.4,1180.4,4279,12355.1,2783.6,43949.4
2024-10-03T08:45+02:00,2721.5,4099.3,10957.9,1448.7,338.9,2783.8,15.4,50.9,572.2,181.5,1183.5,4266.4,12016.5,3810.2,44475.4
2024-10-03T09:00+02:00,2721.8,4079.7,10986.6,1591,338.9,2763.3,15.4,76.6,1306.1,181.5,1177.1,4233.9,11568.4,4889.6,45366.4
2024-10-03T09:15+02:00,2722.8,4068.8,10988.5,1629.6,338.9,2848.7,15.4,105.2,1077.3,181.5,1185.8,4304.3,10917.7,6025.2,46600.7
2024-10-03T09:30+02:00,2722.3,4057.5,10985.7,1619.2,338.9,2850.4,15.4,82.2,823.9,181.5,1191.3,4331.5,10239.1,7146.6,47349.7
2024-10-03T09:45+02:00,2724.8,4023,10895.8,1599,338.9,2840.6,15.4,69.5,579.1,181.5,1191.8,4313.7,9681.3,8292.7,47476.8
2024-10-03T10:00+02:00,2725.1,4005.4,10700.2,1592.9,338.9,2586.8,15.4,99.7,561.5,181.5,1194.9,4276.6,9365,9514.4,48305.8
2024-10-03T10:15+02:00,2719.5,4004.8,10461.2,1484.2,338.9,2589.4,15.4,66.3,52.2,181.7,1189.3,4187.4,9293.1,10665.5,48987.7
2024-10-03T10:30+02:00,2718.8,3996.6,10356.5,1413.4,338.9,2393.8,15.4,65.9,2.8,183.3,1189.3,4151.9,9543.3,11647.8,49684
2024-10-03T10:45+02:00,2718.9,3986.9,10182.4,1373.5,338.9,2426.5,15.4,54.5,49.5,183.4,1176.4,4053.3,9807.5,12499,50155.2
2024-10-03T11:00+02:00,2712.4,3976.8,10011,1322.4,338.9,2279.3,15.4,38.7,72.8,184.8,1171.8,4016.8,9981.3,13253.7,50930.3
2024-10-03T11:15+02:00,2710.5,3978.4,9707,1327.2,338.9,2275.1,15.4,36.5,79,185.4,1172.1,3978.1,10420,13976.8,51711.7
2024-10-03T11:30+02:00,2707.9,3976.6,9528.9,1319,338.9,2273.9,15.4,36.3,79.8,185.2,1170.4,3993.4,10763.1,14621.2,52388
2024-10-03T11:45+02:00,2708.8,3990.7,8989.8,1301.7,338.9,2271.4,15.4,27.3,122.7,184.4,1169.9,4066.7,10992.3,15045.9,52385.9
2024-10-03T12:00+02:00,2715.6,3987.6,7983.4,1298.7,338.9,2067.8,15.4,105.8,274.2,171.8,1168.2,4105.1,11315.1,15335.1,52259.8
2024-10-03T12:15+02:00,2719.7,3993.1,7253.8,1265.6,338.9,2015.8,15.4,22.4,272.4,157.5,1167.1,4063.5,11526.7,15673,52462.7
2024-10-03T12:30+02:00,2722.7,3995.8,7083,1235.4,338.9,2005.4,15.4,31.5,280.1,155.3,1154.5,4049.6,11452.4,15751.6,52055.3
2024-10-03T12:45+02:00,2727.6,4011.4,7110.8,1239.4,338.9,2131,15.4,37.2,82.6,155.3,1174.1,3980.4,11573.5,15516.4,51838.4
